WigleWifi-1.4,appRelease=2.26,model=PRO 6,release=6.0,device=PRO6,display=Flyme 6.1.0.0G,board=PRO6,brand=Meizu
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
f0:3e:90:04:d9:e8,Ariel_University,[ESS],2017-11-06 08:52:57,6,-92,32.1060966666667,35.20627,648.8,5.30000019073486,WIFI
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-06 08:53:22,6,-87,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:36:57:28,Ariel_University,[ESS],2017-11-06 08:53:22,11,-87,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2e:16:c8,Ariel_University,[ESS],2017-11-06 08:53:22,11,-94,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
e0:10:7f:1a:8c:98,Ariel_University,[ESS],2017-11-06 08:53:22,1,-77,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2017-11-06 08:53:22,1,-84,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:35:b8:c8,Ariel_University,[ESS],2017-11-06 08:53:22,1,-85,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:33:31:18,Ariel_University,[ESS],2017-11-06 08:53:22,11,-91,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
84:18:3a:04:3b:d8,Ariel_University,[ESS],2017-11-06 08:53:22,6,-86,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2f:77:b8,Ariel_University,[ESS],2017-11-06 08:53:22,1,-86,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:35:ba:78,Ariel_University,[ESS],2017-11-06 08:53:22,1,-89,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:36:49:68,Ariel_University,[ESS],2017-11-06 08:53:22,1,-90,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2e:eb:88,Ariel_University,[ESS],2017-11-06 08:53:22,1,-73,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2d:7a:98,Ariel_University,[ESS],2017-11-06 08:53:22,1,-83,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-06 08:53:22,13,-85,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2e:e2:48,Ariel_University,[ESS],2017-11-06 08:53:22,1,-87,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2f:77:c8,Ariel_University,[ESS],2017-11-06 08:53:22,11,-77,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2017-11-06 08:53:22,11,-82,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],2017-11-06 08:53:22,6,-79,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2f:2c:08,Ariel_University,[ESS],2017-11-06 08:53:22,6,-81,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2d:79:48,Ariel_University,[ESS],2017-11-06 08:53:22,11,-82,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2f:77:38,Ariel_University,[ESS],2017-11-06 08:53:22,6,-83,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2f:75:c8,Ariel_University,[ESS],2017-11-06 08:53:22,11,-83,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2f:77:18,Ariel_University,[ESS],2017-11-06 08:53:22,1,-84,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-11-06 08:53:22,6,-82,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],2017-11-06 08:53:22,11,-84,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
f0:3e:90:04:f6:68,Ariel_University,[ESS],2017-11-06 08:53:22,11,-89,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:15:7d:78,Ariel_University,[ESS],2017-11-06 08:53:22,11,-90,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],2017-11-06 08:53:22,6,-82,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
24:c9:a1:15:78:08,Ariel_University,[ESS],2017-11-06 08:53:22,11,-93,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],2017-11-06 08:53:22,1,-89,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],2017-11-06 08:53:22,11,-74,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2017-11-06 08:53:22,1,-79,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],2017-11-06 08:53:22,1,-89,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
f0:3e:90:04:f6:58,Ariel_University,[ESS],2017-11-06 08:53:22,1,-79,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
f0:b0:52:3e:c7:bc,Ariel_University,[ESS],2017-11-06 08:53:22,44,-95,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],2017-11-06 08:53:22,11,-83,32.1058733333333,35.206855,648.4,5.19999980926514,WIFI
42503_6791_2105347,Pelephone,UNKNOWN;il,2017-11-06 08:53:22,0,-113,32.1058733333333,35.206855,648.4,5.19999980926514,GSM
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2017-11-06 08:54:02,6,-78,32.1054,35.207435,650,5.30000019073486,WIFI
1c:b9:c4:48:98:83,island-089880,[WPA2-PSK-CCMP][ESS],2017-11-06 08:54:02,6,-86,32.1054,35.207435,650,5.30000019073486,WIFI
24:c9:a1:36:55:78,Ariel_University,[ESS],2017-11-06 08:54:02,11,-85,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:da:e8,Ariel_University,[ESS],2017-11-06 08:54:02,1,-72,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:f5:28,Ariel_University,[ESS],2017-11-06 08:54:02,1,-73,32.1054,35.207435,650,5.30000019073486,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-11-06 08:54:02,11,-76,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:f7:e8,Ariel_University,[ESS],2017-11-06 08:54:02,1,-77,32.1054,35.207435,650,5.30000019073486,WIFI
1c:b9:c4:08:6f:78,Ariel_University,[ESS],2017-11-06 08:54:02,1,-77,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:d2:a8,Ariel_University,[ESS],2017-11-06 08:54:02,6,-79,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:f5:58,Ariel_University,[ESS],2017-11-06 08:54:02,11,-80,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:05:cc:58,Ariel_University,[ESS],2017-11-06 08:54:02,11,-82,32.1054,35.207435,650,5.30000019073486,WIFI
1c:b9:c4:08:6f:7c,Ariel_University,[ESS],2017-11-06 08:54:02,36,-93,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:05:cb:a8,Ariel_University,[ESS],2017-11-06 08:54:02,11,-82,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],2017-11-06 08:54:02,6,-83,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],2017-11-06 08:54:02,11,-80,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:f9:48,Ariel_University,[ESS],2017-11-06 08:54:02,1,-86,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:d9:e8,Ariel_University,[ESS],2017-11-06 08:54:02,6,-92,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2017-11-06 08:54:02,1,-70,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:be:d6:f7,,[WPA2-PSK-CCMP][ESS],2017-11-06 08:54:02,44,-91,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:be:c7:b7,,[WPA2-PSK-CCMP][ESS],2017-11-06 08:54:02,44,-93,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:d0:38,Ariel_University,[ESS],2017-11-06 08:54:02,11,-73,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],2017-11-06 08:54:02,6,-73,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:da:18,Ariel_University,[ESS],2017-11-06 08:54:02,6,-74,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:da:1c,Ariel_University,[ESS],2017-11-06 08:54:02,58,-87,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],2017-11-06 08:54:02,1,-79,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],2017-11-06 08:54:02,11,-81,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:d6:fc,Ariel_University,[ESS],2017-11-06 08:54:02,44,-94,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],2017-11-06 08:54:02,6,-86,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:cc:78,Ariel_University,[ESS],2017-11-06 08:54:02,6,-87,32.1054,35.207435,650,5.30000019073486,WIFI
f0:3e:90:04:d7:58,Ariel_University,[ESS],2017-11-06 08:54:02,11,-90,32.1054,35.207435,650,5.30000019073486,WIFI
f0:b0:52:3e:c7:88,Ariel_University,[ESS],2017-11-06 08:54:02,1,-92,32.1054,35.207435,650,5.30000019073486,WIFI
00:1a:dd:e3:19:64,afikim-wifi,[ESS],2017-11-06 08:54:29,1,-74,32.10514,35.2076283333333,649.9,5.19999980926514,WIFI
00:27:22:f3:e0:d0,,[ESS],2017-11-06 08:54:29,1,-82,32.10514,35.2076283333333,649.9,5.19999980926514,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],2017-11-06 08:54:29,1,-86,32.10514,35.2076283333333,649.9,5.19999980926514,WIFI
00:27:22:f3:e1:a3,,[ESS],2017-11-06 08:54:29,11,-90,32.10514,35.2076283333333,649.9,5.19999980926514,WIFI
42503_6791_2105347,Pelephone,UNKNOWN;il,2017-11-06 08:55:39,0,-113,32.1052516666667,35.2090883333333,657,5.19999980926514,GSM
42503_6791_2105347,Pelephone,UNKNOWN;il,2017-11-06 08:57:34,0,-113,32.104085,35.2124516666667,670.4,5.30000019073486,GSM
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-06 08:59:41,11,-77,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-11-06 08:59:41,1,-80,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-06 08:59:41,6,-80,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-06 08:59:41,44,-87,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-11-06 08:59:41,6,-84,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-06 08:59:41,1,-80,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-06 08:59:41,6,-86,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-11-06 08:59:41,11,-93,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],2017-11-06 08:59:41,44,-87,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:14:36:fc,Ariel_University,[ESS],2017-11-06 08:59:41,36,-88,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-06 08:59:41,36,-95,32.1040916666667,35.21136,678.4,5.30000019073486,WIFI
42503_6791_2105345,Pelephone,UNKNOWN;il,2017-11-06 08:59:41,0,-113,32.1040916666667,35.21136,678.4,5.30000019073486,GSM
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-06 08:59:54,44,-76,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-11-06 08:59:54,6,-65,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-06 08:59:54,1,-70,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-06 08:59:54,6,-81,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],2017-11-06 08:59:54,44,-76,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-06 08:59:54,36,-84,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],2017-11-06 08:59:54,36,-84,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-11-06 08:59:54,11,-87,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS],2017-11-06 08:59:54,11,-92,32.1042016666667,35.211175,681.6,5.30000019073486,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-06 09:00:07,11,-65,32.1042116666667,35.2109216666667,681.4,5.59999990463257,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-06 09:00:07,6,-71,32.1042116666667,35.2109216666667,681.4,5.59999990463257,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-11-06 09:00:07,11,-79,32.1042116666667,35.2109216666667,681.4,5.59999990463257,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS],2017-11-06 09:00:07,11,-83,32.1042116666667,35.2109216666667,681.4,5.59999990463257,WIFI
1c:b9:c4:15:ed:3c,Ariel_University,[ESS],2017-11-06 09:00:07,44,-85,32.1042116666667,35.2109216666667,681.4,5.59999990463257,WIFI
1c:b9:c4:16:05:7c,Ariel_University,[ESS],2017-11-06 09:00:07,36,-90,32.1042116666667,35.2109216666667,681.4,5.59999990463257,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2017-11-06 09:00:07,11,-83,32.1042116666667,35.2109216666667,681.4,5.59999990463257,WIFI
e4:46:da:e0:c6:26,Ba5w-eWF6aGVrMTU3,[ESS],2017-11-06 09:00:07,11,-87,32.1042116666667,35.2109216666667,681.4,5.59999990463257,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-11-06 09:00:11,6,-59,32.1041666666667,35.2108533333333,683.1,5.30000019073486,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-06 09:00:11,6,-64,32.1041666666667,35.2108533333333,683.1,5.30000019073486,WIFI
1c:b9:c4:95:ed:37,,[WPA2-PSK-CCMP][ESS],2017-11-06 09:00:11,44,-82,32.1041666666667,35.2108533333333,683.1,5.30000019073486,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-11-06 09:00:11,6,-89,32.1041666666667,35.2108533333333,683.1,5.30000019073486,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-06 09:00:15,6,-56,32.1041533333333,35.2108233333333,683,5.30000019073486,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-11-06 09:00:15,11,-74,32.1041533333333,35.2108233333333,683,5.30000019073486,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS],2017-11-06 09:00:19,11,-78,32.1041316666667,35.210775,683.1,5.30000019073486,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2017-11-06 09:00:19,11,-75,32.1041316666667,35.210775,683.1,5.30000019073486,WIFI
24:79:2a:2c:61:68,Ariel_University,[ESS],2017-11-06 09:00:19,6,-85,32.1041316666667,35.210775,683.1,5.30000019073486,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-11-06 09:00:19,1,-93,32.1041316666667,35.210775,683.1,5.30000019073486,WIFI
c8:be:19:07:77:b9,Bezeq-N_0777b8,[ESS],2017-11-06 09:00:19,11,-93,32.1041316666667,35.210775,683.1,5.30000019073486,WIFI
00:90:4c:06:50:ce,Enolog,[WPA2-PSK-CCMP][ESS],2017-11-06 09:00:23,6,-92,32.1041016666667,35.2107316666667,683.2,5.30000019073486,WIFI
24:79:2a:2c:61:6c,Ariel_University,[ESS],2017-11-06 09:00:23,36,-91,32.1041016666667,35.2107316666667,683.2,5.30000019073486,WIFI
1c:b9:c4:16:06:bc,Ariel_University,[ESS],2017-11-06 09:00:23,44,-93,32.1041016666667,35.2107316666667,683.2,5.30000019073486,WIFI
24:79:2a:2b:24:98,Ariel_University,[ESS],2017-11-06 09:00:23,1,-90,32.1041016666667,35.2107316666667,683.2,5.30000019073486,WIFI
24:79:2a:2b:24:98,Ariel_University,[ESS],2017-11-06 09:00:27,1,-75,32.1040833333333,35.2106883333333,683,5.30000019073486,WIFI
e4:46:da:e0:c6:26,Ba5w-eWF6aGVrMTU3,[ESS],2017-11-06 09:00:39,11,-79,32.10403,35.2105966666667,681.7,5.40000009536743,WIFI
e4:46:da:e0:c6:26,Ba5w-eWF6aGVrMTU3,[ESS],2017-11-06 09:00:47,11,-59,32.1039833333333,35.210525,681.7,5.40000009536743,WIFI
24:79:2a:2c:5c:1c,Ariel_University,[ESS],2017-11-06 09:00:51,36,-88,32.10398,35.210495,681.8,5.40000009536743,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-11-06 09:01:05,1,-89,32.1039166666667,35.2103133333333,682,5.40000009536743,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-06 09:01:05,6,-87,32.1039166666667,35.2103133333333,682,5.40000009536743,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-11-06 09:01:05,11,-93,32.1039166666667,35.2103133333333,682,5.40000009536743,WIFI
1c:b9:c4:14:36:fc,Ariel_University,[ESS],2017-11-06 09:01:05,36,-88,32.1039166666667,35.2103133333333,682,5.40000009536743,WIFI
1c:b9:c4:16:06:bc,Ariel_University,[ESS],2017-11-06 09:01:05,44,-85,32.1039166666667,35.2103133333333,682,5.40000009536743,WIFI
60:e3:27:7b:e0:98,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-06 09:01:05,4,-94,32.1039166666667,35.2103133333333,682,5.40000009536743,WIFI
24:79:2a:2b:bd:88,Ariel_University,[ESS],2017-11-06 09:01:05,11,-75,32.1039166666667,35.2103133333333,682,5.40000009536743,WIFI
24:79:2a:2c:5c:18,Ariel_University,[ESS],2017-11-06 09:01:05,11,-80,32.1039166666667,35.2103133333333,682,5.40000009536743,WIFI
42503_6791_2105345,Pelephone,UNKNOWN;il,2017-11-06 09:01:05,0,-113,32.1039166666667,35.2103133333333,682,5.40000009536743,GSM
1c:b9:c4:15:fd:48,Ariel_University,[ESS],2017-11-06 09:01:10,1,-85,32.1038733333333,35.2102516666667,682.6,5.40000009536743,WIFI
24:79:2a:2c:5b:d8,Ariel_University,[ESS],2017-11-06 09:01:10,1,-86,32.1038733333333,35.2102516666667,682.6,5.40000009536743,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-06 09:01:15,44,-90,32.1038466666667,35.2101516666667,683.3,5.40000009536743,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-06 09:01:15,1,-95,32.1038466666667,35.2101516666667,683.3,5.40000009536743,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-06 09:01:15,36,-93,32.1038466666667,35.2101516666667,683.3,5.40000009536743,WIFI
60:e3:27:7b:e0:98,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-06 09:01:15,4,-89,32.1038466666667,35.2101516666667,683.3,5.40000009536743,WIFI
24:79:2a:2c:5b:d8,Ariel_University,[ESS],2017-11-06 09:01:15,1,-81,32.1038466666667,35.2101516666667,683.3,5.40000009536743,WIFI
24:79:2a:2b:07:b8,Ariel_University,[ESS],2017-11-06 09:01:18,11,-89,32.1038316666667,35.2101033333333,683.7,5.40000009536743,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-06 09:01:22,1,-87,32.103815,35.2100533333333,684.1,5.40000009536743,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS],2017-11-06 09:01:22,11,-72,32.103815,35.2100533333333,684.1,5.40000009536743,WIFI
1c:b9:c4:15:ed:b8,IT-MNG,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-06 09:01:22,1,-93,32.103815,35.2100533333333,684.1,5.40000009536743,WIFI
1c:b9:c4:16:ed:38,Ariel_University,[ESS],2017-11-06 09:01:22,6,-86,32.103815,35.2100533333333,684.1,5.40000009536743,WIFI
1c:b9:c4:16:ed:48,Ariel_University,[ESS],2017-11-06 09:01:22,6,-90,32.103815,35.2100533333333,684.1,5.40000009536743,WIFI
3c:52:82:ef:d4:52,DIRECT-51-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-06 09:01:27,6,-83,32.103755,35.21001,684.5,5.40000009536743,WIFI
1c:b9:c4:16:ed:3c,Ariel_University,[ESS],2017-11-06 09:01:27,44,-88,32.103755,35.21001,684.5,5.40000009536743,WIFI
1c:b9:c4:14:2b:88,Ariel_University,[ESS],2017-11-06 09:01:34,6,-93,32.1036833333333,35.20995,685.2,5.40000009536743,WIFI
1c:b9:c4:16:e5:a8,Ariel_University,[ESS],2017-11-06 09:01:38,11,-86,32.1036383333333,35.2099266666667,685.7,5.40000009536743,WIFI
1c:b9:c4:15:1c:b8,Ariel_University,[ESS],2017-11-06 09:01:38,1,-93,32.1036383333333,35.2099266666667,685.7,5.40000009536743,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-06 09:01:42,11,-92,32.1035983333333,35.209905,686.2,5.40000009536743,WIFI
1c:b9:c4:15:ed:3c,Ariel_University,[ESS],2017-11-06 09:01:42,44,-93,32.1035983333333,35.209905,686.2,5.40000009536743,WIFI
1c:b9:c4:16:05:7c,Ariel_University,[ESS],2017-11-06 09:01:42,36,-90,32.1035983333333,35.209905,686.2,5.40000009536743,WIFI
1c:b9:c4:16:ed:48,Ariel_University,[ESS],2017-11-06 09:01:42,6,-85,32.1035983333333,35.209905,686.2,5.40000009536743,WIFI
1c:b9:c4:16:e5:a8,Ariel_University,[ESS],2017-11-06 09:01:42,11,-79,32.1035983333333,35.209905,686.2,5.40000009536743,WIFI
1c:b9:c4:15:1c:b8,Ariel_University,[ESS],2017-11-06 09:01:42,1,-78,32.1035983333333,35.209905,686.2,5.40000009536743,WIFI
8c:0c:90:2e:16:88,Ariel_University,[ESS],2017-11-06 09:01:42,1,-77,32.1035983333333,35.209905,686.2,5.40000009536743,WIFI
1c:b9:c4:16:1d:78,Ariel_University,[ESS],2017-11-06 09:01:42,11,-93,32.1035983333333,35.209905,686.2,5.40000009536743,WIFI
a0:8c:fd:0a:24:56,DIRECT-13-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-06 09:01:47,6,-78,32.1035383333333,35.2098816666667,687,5.40000009536743,WIFI
1c:b9:c4:15:ed:b8,IT-MNG,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-06 09:01:47,1,-80,32.1035383333333,35.2098816666667,687,5.40000009536743,WIFI
30:e1:71:0d:e0:63,DIRECT-61-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-06 09:01:47,6,-84,32.1035383333333,35.2098816666667,687,5.40000009536743,WIFI
1c:b9:c4:14:2b:88,Ariel_University,[ESS],2017-11-06 09:01:51,6,-81,32.1035083333333,35.209855,687.8,5.40000009536743,WIFI
d8:5d:4c:9e:69:22,AUC_4_2_24,[ESS],2017-11-06 09:01:51,1,-86,32.1035083333333,35.209855,687.8,5.40000009536743,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-11-06 09:01:55,6,-86,32.1034716666667,35.2098433333333,688.3,5.40000009536743,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-11-06 09:01:55,6,-90,32.1034716666667,35.2098433333333,688.3,5.40000009536743,WIFI
1c:b9:c4:12:af:78,Ariel_University,[ESS],2017-11-06 09:01:55,11,-85,32.1034716666667,35.2098433333333,688.3,5.40000009536743,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-06 09:02:05,6,-94,32.10341,35.20979,689.7,5.5,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-11-06 09:02:05,11,-90,32.10341,35.20979,689.7,5.5,WIFI
1c:b9:c4:12:af:78,Ariel_University,[ESS],2017-11-06 09:02:05,11,-80,32.10341,35.20979,689.7,5.5,WIFI
3c:52:82:ef:c4:3c,DIRECT-3B-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-06 09:02:05,6,-89,32.10341,35.20979,689.7,5.5,WIFI
00:1d:aa:81:d8:3c,KCG-ADSL,[WPA2-PSK-CCMP][WPS][ESS],2017-11-06 09:02:05,3,-92,32.10341,35.20979,689.7,5.5,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-11-06 09:02:05,9,-79,32.10341,35.20979,689.7,5.5,WIFI
1c:b9:c4:16:f1:5c,Ariel_University,[ESS],2017-11-06 09:02:05,44,-93,32.10341,35.20979,689.7,5.5,WIFI
1c:b9:c4:16:f1:58,Ariel_University,[ESS],2017-11-06 09:02:05,11,-90,32.10341,35.20979,689.7,5.5,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2017-11-06 09:02:13,11,-82,32.1033283333333,35.20972,690.4,5.5,WIFI
24:79:2a:2c:61:68,Ariel_University,[ESS],2017-11-06 09:02:13,6,-90,32.1033283333333,35.20972,690.4,5.5,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-11-06 09:02:13,1,-93,32.1033283333333,35.20972,690.4,5.5,WIFI
24:79:2a:2c:61:6c,Ariel_University,[ESS],2017-11-06 09:02:13,36,-91,32.1033283333333,35.20972,690.4,5.5,WIFI
24:79:2a:2b:24:98,Ariel_University,[ESS],2017-11-06 09:02:19,1,-86,32.1032833333333,35.2096383333333,691.1,5.59999990463257,WIFI
